event_name,event_location,event_content,participant,event_date,event_time
花蓮紅面鴨FUN暑假,鯉魚潭,運用鯉魚潭特有的自然景觀，以花蓮觀光吉祥物紅面鴨於鯉魚潭展出，白天遊客可以在鯉魚潭悠遊的享受湖光山色、與紅面鴨裝置藝術合照，晚上遊客可欣賞結合現代科技與花蓮原住民的人文色彩，在鯉魚潭上的水上舞台，以舞蹈激盪出人與水共舞的劇場畫面，以及欣賞結合傳統各式水舞造型，搭配炫麗、七彩的高亮度LED燈與雷射動畫整合展演及量身打造3D投影影像、融合花蓮百景文化意象，令人驚豔的水舞秀。活動培育在地人才與觀光資源，提升觀光產值與經濟效益。,,2022/7/29,09:27
花蓮縣原住民族聯合豐年祭,花蓮縣德興運動場旁之大草坪,原住民族聯合豐年節已成為臺灣地區原住民族國際性活動，為永續發展並推廣、延續原住民族獨特的文化內涵及展演特色，民國110年（西元2021年）再度結合樂舞展演人才、宣傳行銷及舞台等軟硬體資源，賡續辦理具規模及獨特性之「原住民族聯合豐年節」，藉由展演式的呈現原住民族歌謠、肢體、舞蹈與文化祭儀的精髓，保存、傳承原住民族文化，活動亦將設置特色攤位，如：原住民特色美食區、手工藝品展售區及各原住民農特產、部落微旅行簡介等，以活化、創造部落商機，今年聯合豐年節大會舞歌曲「一曲愛海洋」，以輕快活潑風格，再創造原住民族音樂與舞蹈流行風潮。,,2022/7/23,10:18
臺東最美星空系列活動,杉原海水浴場,臺東最美星空系列活動整體區分為三部份，分別為導遊培訓、導覽活動和最美星空音樂會。由於臺東地域地廣人稀，即使交通比之西部來的不便，卻因此保留西部所沒有的天然環境，低汙染、低噪音、沒有高樓大廈的遮蔽，沒有嚴重的光害跟PM2.5，與西部相較之下，觀賞星星容易許多，觀星的地方多不勝數。搭配星空音樂會、導覽解說及相關星空活動，不僅提升遊客或民眾對天文的知識及興趣，也能增加民眾對星空的熟悉度。    星空導覽：4月~10月    星空音樂會：8月~9月※因地震頻繁，為顧及參與民眾、現場演出人員與工作人員之安全，9/18台東最美星空音樂會卑南場確認取消。其餘場次及活動請依活動粉絲專頁公告為主。,,2022/9/26,04:08
金門馬拉松,金門縣立田徑場,為提倡全民健康休閒活動，提升全民運動休閒風氣，使全民更加了解金門戰地風光及提倡全民運動，透過舉辦活動，引領民眾走進金門縣，瞭解戰地風光景觀資源之豐富及多樣性，同時藉由吸引國內外朋友造訪深具獨特戰地風光景觀及傳統人文資源特色之金門縣，達到促進地方產業發展，期使本縣觀光、全民運動休閒與國際接軌。金門馬拉松具有道路平坦、賽道風景、獨特人文及戰地風情的特色，許多海內外跑者聞香而來的金門高粱酒，沿途閩南古厝保留完好，西式洋樓建築群與傳統民俗相融的美景，已令此賽事成為兩岸三地或甚至為國際級跑者間口耳相傳的「必搶、必跑、必玩」年度經典馬拉松賽事，著實可稱為揚名國際、打響臺灣名號之國際級賽事。    1月15日(六) 健康休閒組 (5KM)    集合地點：金門縣立田徑場    1月16日(日) 競賽組 (10.8KM、半馬及全馬)    集合地點：金湖綜合體育館,,2022/1/15,08:50
馬祖擺暝文化祭,僑仔村,擺暝文化為馬祖最具代表性的文化活動，極具獨特性，近期亦積極爭取登錄重要民俗無形文化資產，「擺暝（音ㄅㄟˇ ㄇㄢˋ）」是福州話，為「排夜」的意思，簡單來說就是在夜晚的時候排放供品祭神酬神，在每年的元宵節前後舉行，夜間各廟宇的神還會出宮繞境，以祈求全境平安。此習俗最早源自於福州長樂、連江一帶，流傳至馬祖成為一年當中最重要、最盛大且特有的節慶活動，當地居民相當重視，甚至在外打拼的遊子也都會回來，全村總動員一起共同參與，北竿鄉獨一無二的「扛乩」、「燒馬糧」及「祈夢」儀式，吸引不少遊客前來一探究竟，近年來更結合兩馬同春鬧元宵活動，更增添活動的豐富性與可看性。,,2022/2/13,03:10
北竿硬地超級馬拉松,北竿綜合運動場,「北竿硬地超級馬拉松」自民國106年（西元2017年）首度舉辦，由於地形陡峻起伏多變，賽道上幾乎沒有平坦的路段，極具挑戰性，因此跑友們稱其為「最硬賽道」，故而取名為硬地超級馬拉松。除了賽道的獨特性外，北竿的戰地景觀及特殊的海島風光也是讓跑友們最津津樂道之處，沿途美景處處，藍天碧海相伴，使報名參與賽事的人數逐年成長。此外，賽事活動與當地的居民、商家合作，讓外地來的跑者在食、住、行上都享有優惠，也延長跑者待在本地旅遊的時間及增加跑者再次踏上北竿鄉的意願。另一方面，本賽事獲得國際超級馬拉松運動協會（International Association of Ultrarunners，簡稱 IAU）的銅標籤認證，賽事日期與簡介也因此得以排入 IAU 行事曆中，吸引全世界的超級馬拉松跑者來到北竿參與賽事。,,2022/3/26,12:00
金門坑道音樂節,翟山坑道,本處擁有許多珍貴的戰役資源，尤因戰役挖鑿的各式坑道，更是金門遊憩資源的重點。為發揮金門特色，本處籌劃辦理「金門坑道音樂節」活動，以鬼斧神工的翟山坑道作為天然音箱，讓演奏、演唱者的聲音更加純淨，祈以悠揚的音樂，讓世人體會翟山坑道獨一無二的歷史場景，並以音樂化身和平的天使，共創幸福的未來。,,2022/10/15,12:30
雞籠中元祭,老大公廟,雞籠中元祭起源於西元1855年，從過往地方歷史事件發展至今，為臺灣規模最大的中元祭典，不僅是臺灣歷史最悠久的民俗祭典之一，也是第一個被指定為「重要民俗」類國家文化資產的節慶。由各姓氏宗親會輪流主普，活動內容涵蓋宗教祭儀、傳承研習及周邊藝文活動，以族群融合、慎終追遠、悲天憫人、博愛普施為核心精神。,,2022/8/7,10:28
經濟部商業司臺菜餐廳系列活動,星靚點花園飯店,為帶動我國餐飲產業發展，持續推廣並傳承臺菜文化，經濟部商業司特辦理「經濟部商業司臺菜餐廳」徵選活動，以「臺菜」為主軸，運用主題式行銷、國際推廣及商機促進，提升臺菜文化國際形象及服務能量，以吸引國內外旅客體驗臺灣美食好滋味。,,2022/10/20,12:00
鐵路便當節,北平西路3號,鐵路便當節為交通部臺灣鐵路管理局以便當會友，擴大邀約國際業者參與，共同展現鐵道文化之美，以軟性的行銷策略與活動規劃，使國內民眾進一步了解臺灣鐵路管理局的多元服務，對外溝通則以「臺灣」為品牌，透過雙邊互動，由單點的在地美食推廣，拓展至全方位的國際觀光交流。除了鐵道美食及商品外，主題活動還有：「成就經典戲院」，邀請到劉克襄、陳朝強、郭佩怜、凌宗魁等多位各領域專家，一同從鐵道出發，賞析與分享屬於他們與鐵道的動人故事。「親子館」則以便當研習所，主題規劃DIY體驗活動，歡迎家長帶著小朋友一同了解臺鐵美食文化。「鐵道Ｘ跨界論壇」，在展期周末及週日將舉辦四場論壇，分別以美食、文創、旅遊、與設計四大主題，邀請到多位重量級講者齊聚一堂，與民眾一同探討分享屬於臺鐵的經典與未來。今年，鐵路便當節來到了第七屆，本次主題呼應鐵路便當x旅遊x文化 3大鐵道生活面向，提供大家邊吃邊玩的童趣想象，從人、鐵道、站點，延伸至城市之間的互動模式正在改變，點到點的距離，有無限的可能性。而移動的方式更引人深思，移動美好體驗正在被顛覆，味道在移動中被延續，從移動裡認識臺灣，從移動中發現樂趣。重新觀看鐵道、美食、旅行、記憶，探索移動的美好，讓我們約定走訪Wonderland on the move吧！,,2022/11/12,03:21
阿里山花季-櫻與音的對話,阿里山國家森林遊樂區,「櫻與音的對話」是宣告一年一度的阿里山花季正式開始，從3月至4月為期一個月的阿里山花季登場。花季開幕日辦「櫻與音的對話」開幕活動，主要為音樂、舞蹈或茶席等創意表演。遊樂區幅員遼闊，櫻花品系共有31種將近3000株，山櫻花、小櫻王唐實櫻、霧社櫻、櫻王染井吉野櫻、大島櫻、重瓣花系的關山櫻、普賢象櫻等等。,,2022/3/14,11:38
奔羊節,台14甲線7.5K-9.8K,清境農場溯自民國50年（西元1961年）農場草創已歷60寒暑，歷年來清境農場年度的生日慶典，係為緬懷前人創業之艱辛及展現今日之成果。每年固定於2月份規劃場慶活動，是全台唯一可體驗高山牧羊樂趣的活動。本次農場特有代表動物「柯莉黛綿羊」為活動主軸，活動場地在青青草原及觀山牧區，本次邀請十鼓擊樂團演奏鼓曲，緊接著上演特有綿羊剪毛秀，集合本場百餘隻綿羊，遊客在本場員工指導下於台14甲線上進行趕羊，體驗羊咩咩逛大街的樂趣。希望藉此獨樹一格之活動，呈現本場青春、活力、健康之休閒農場形象，活化清境地區內觀光產業及經濟發展，同時吸引更多遊客上山分享體驗。※因受疫情影響，原訂2/18上午10:00-10:30羊咩咩逛大街乙段活動取消辦理，另同日規劃於園區內十鼓擊樂團展演活動將依指揮中心規定做滾動檢討。,,2022/2/18,12:00
臺北白晝之夜,士林官邸公園,「Nuit Blanche 白晝之夜」是全球的夜間城市藝術祭，民國91年（西元2002年）創始於法國巴黎，在10月第一個週六跨夜舉行。「白晝之夜」根基於「都市創新」及「公共空間設計」兩大核心概念，為市民提供親近藝術及城市的場域。「白晝之夜」有三大特色：「跨夜舉辦」、「免費參加」及「公民參與」，透過多樣化的藝術作品及演出安排，讓人自然接觸藝術，自由穿梭於城市空間之中。「白晝之夜」打破大眾娛樂與純藝術的界線，作品橫跨劇場、馬戲、舞蹈、音樂、行為藝術、新媒體藝術等不同領域，讓跨文化、跨世代的多樣美學交錯混融。「白晝之夜」在城市中塑造獨特的交流共享環境，透過藝術轉化都市空間，讓整個臺北市化身一夜限定的大型美術館。,,2022/10/1,01:26
臺北馬拉松,臺北市市民廣場,臺北馬拉松自民國75年（西元1986年）首次舉辦，活動訂於每年12月第3週週日舉行，為臺北市年度重要國際運動賽事。臺北馬拉松自舉辦以來經過多年的努力，參賽選手水平逐漸提升，賽事也將朝向更加專業的菁英化領域邁進，並長期積極與國際接軌，以期提升賽事品質，除原有的國際馬拉松總會（AMIS）賽道認證之外，並已取得世界田徑總會（WA）菁英標籤認證，成為臺灣第一個取得標籤認證的「市區馬拉松」賽事，並成為國內規模最大及國際選手最多的馬拉松賽，每年吸引國內外許多菁英好手齊聚。,,2022/12/18,12:00
棲蘭越野節,力麗馬告生態園區（棲蘭、明池、神木園）,棲蘭林道是台灣最神秘的山徑之一，擁有珍稀的森林資源、豐富的生物多樣性和迷人的自然風光。在這裡舉辦的「棲蘭林道越野」，作為全臺首場官方推動之山林運動，賽道經過臺灣難得開放的宜蘭森林秘境！最大亮點－臺灣杉三姐妹，是臺灣高山森林的生態指標，若非參與此越野盛事，平時非常難有機會親眼目睹及體驗宜蘭棲蘭山中的檜木林世界級美景。賽事具有國際超馬總會IAU越野標籤認證，並且為國際越野跑協會ITRA越野積分賽事之一。賽程共分為三種：100公里、50公里、25公里，適合不同能力的跑者來參與，在宜蘭棲蘭的原始山林區裡盡情奔馳。路況穩定的林道，是可跑性相當高的賽道；但因有超過兩千公尺的攀爬、天候的驟變、以及險峻的路途，這場賽跑即使對最厲害的跑者來說也是個挑戰。跑者在野外自然環境中享受跑步的樂趣，不但讓跑步活動更健康，也讓跑者更加認識臺灣豐富的自然資源與山林美景，更藉此了解保護山林生態完整性的重要。這場賽事將有助於推展臺灣超級馬拉松及越野跑運動與世界接軌，可推薦國際跑者來臺深度旅遊，促進宜蘭當地觀光產業發展，增加國際曝光度，持續向國際推廣臺灣山林之美。&quot;,,2022/9/17,12:00
