event_name,event_location,event_content,participant,event_date,event_time
環保茶香袋冰箱貼DIY-八卦山在地手工藝品體驗DIY活動,551南投縣名間鄉名松路二段181號,活動名稱：環保茶香袋冰箱貼DIY-八卦山在地手工藝品體驗DIY活動活動時間：111年2月2日(二)10:00-12:00活動地點：松柏嶺遊客中心(茶文化主題館)活動講師：林讌如 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,無,2022/2/2,10:07
環保茶香袋冰箱貼DIY-松柏嶺在地手工藝品體驗DIY活動,551南投縣名間鄉名松路二段181號,活動名稱：環保茶香袋冰箱貼DIY-松柏嶺在地手工藝品體驗DIY活動活動時間：111年2月3日(四)10:00-12:00活動地點：松柏嶺遊客中心(茶文化主題館)活動講師：林讌如 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,Tim謝,2022/2/3,10:28
環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動,500彰化縣彰化市卦山路13之7號,活動名稱：環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動活動時間：111年2月3日(四)10:00-12:00活動地點：八卦山脈生態遊客中心(灰面鵟鷹主題館)活動講師：莊居芳、程碧玲 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,無,2022/2/3,10:56
竹蜻蜓DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：竹蜻蜓DIY-南庄原住民族及在地手工藝品體驗DIY活動活動時間：111年2月4日(五)13:30-15:30活動地點：南庄遊客中心活動講師：伊凡&middot;代依木 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,無,2022/2/4,01:45
新年掛飾黏土DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：新年掛飾黏土DIY-南庄原住民族及在地手工藝品體驗DIY活動活動時間：111年2月5日(六)13:30-15:30活動地點：南庄遊客中心活動講師：張意琳 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,無,2022/2/5,02:01
葉脈書籤 DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：葉脈書籤 DIY-獅頭山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月6日(日)13:30-15:30活動地點：南庄遊客中心活動講師：陳秀玉 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,萊恩,2022/2/6,02:01
環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動,500彰化縣彰化市卦山路13之7號,活動名稱：環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動活動時間：111年2月4日(五)10:00-12:00活動地點：八卦山脈生態遊客中心(灰面鵟鷹主題館)活動講師：莊居芳、程碧玲 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,﻿張伯潤,2022/2/4,11:06
環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動,500彰化縣彰化市卦山路13之7號,活動名稱：環保公主的高跟鞋DIY-八卦山在地手工藝品體驗DIY活動活動時間：111年2月5日(六)10:00-12:00活動地點：八卦山脈生態遊客中心(灰面鵟鷹主題館)活動講師：莊居芳、程碧玲 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,無,2022/2/5,11:49
泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月2日(四)10:00-12:00活動地點：梨山遊客中心活動講師：林鳳美 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,無,2022/2/2,10:25
泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月3日(四)10:00-12:00活動地點：梨山遊客中心活動講師：洪榮京 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,無,2022/2/3,02:53
泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：泰雅手工藝品DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月4日(五)10:00-12:00活動地點：梨山遊客中心活動講師：洪榮京 工藝師&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,蔡光宇,2022/2/4,10:19
原住民特色茶席品茗-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：原住民特色茶席品茗-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年2月5日(六)10:00-14:00活動地點：梨山遊客中心活動講師：佳陽社區發展協會&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,P.R.,2022/2/5,12:29
山羊樂團展演-梨山原住民族及在地團體表演活動,424台中市和平區中正路91-2號,活動名稱：山羊樂團展演-梨山原住民族及在地團體表演活動活動時間：111年2月1日(四)14:00-15:00活動地點：梨山遊客中心活動講師：梨山社區發展協會&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,Zaza,2022/2/1,02:39
絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月1日(二)14:00-15:00活動地點：谷關遊客中心&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,SeanWH,2022/2/1,02:27
絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月2日(二)14:00-15:00活動地點：谷關遊客中心&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,無,2022/2/2,02:51
絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：絹印DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月3日(四)14:00-15:00活動地點：谷關遊客中心&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,chiu chiu,2022/2/3,02:42
原民風零錢包DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：原民風零錢包DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月4日(二)14:00-15:00活動地點：谷關遊客中心活動講師：蔣佩玲 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,John,2022/2/4,02:18
麻繩杯袋DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：麻繩杯袋DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年2月5日(二)14:00-15:00活動地點：谷關遊客中心活動講師：林春節 工藝師&nbsp;&nbsp;為維護彼此的健康，提醒遊客出遊前請持續關注疫情變化,無,2022/2/5,02:27
南庄花卉節-花鄉音樂會(木吉他民謠金曲),353苗栗縣南庄鄉大同路43號,活動名稱：南庄花卉節-花鄉音樂會(木吉他民謠金曲)活動時間：111年4月23日(六)11:00-15:30活動地點：南庄遊客中心,無,2022/4/23,02:53
南庄花卉節-花鄉音樂會(搖曳花香輕爵士),353苗栗縣南庄鄉大同路43號,活動名稱：南庄花卉節-花鄉音樂會(搖曳花香輕爵士)活動時間：111年4月24日(日)11:00-15:30活動地點：南庄遊客中心,盧仕其,2022/4/24,02:08
南庄花卉節-花卉市集,353苗栗縣南庄鄉大同路43號,活動名稱：南庄花卉節-花卉市集活動說明：花卉市集結合南庄花草植栽工藝及多樣化的美食，共有「花草療癒」及「品味生活」兩大類。「花草療癒」系列包含許多在地手工、特色陶製花器、木藝容器創作,楊皓渝,2022/4/23,11:45
南庄花卉節-花卉下午茶(中式),苗栗縣南庄鄉東村75號,活動名稱：南庄花卉節-花卉下午茶(中式下午茶)活動時間：111年5月7日(日)13:00-15:00活動地點：東村宿舍,生牛肉,2022/5/7,02:46
南庄花卉節-花卉下午茶(西式),苗栗縣南庄鄉124縣道106號,活動名稱：南庄花卉節-花卉下午茶(西式下午茶)活動時間：111年5月14日(六)13:00、15:00活動地點：蓬萊溪護魚步道旁,reader,2022/5/14,01:52
111年谷關原住民歌舞展演,424台中市和平區東關路一段102號,活動主題：原住民歌舞展演活動日期：111年8月27日 星期六活動地點：谷關遊客中心表演團體：哈斯哈斯樂團(歌曲創作演唱),隱形小自由,2022/8/27,03:39
泰雅傳統弓箭編手環-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：泰雅傳統弓箭編手環-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年8月20日(星期六)10:00-12:00活動地點：梨山遊客中心活動講師：尤麓部落工作坊 張聰明/張義建 工藝師&nbsp;,Eddie,2022/8/20,10:33
原民十字繡鑰匙圈-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：原民十字繡鑰匙圈-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年8月28日(星期日)10:00-12:00活動地點：梨山遊客中心活動講師：洪榮京 泰雅工藝師&nbsp;,MLfu,2022/8/28,11:07
111年梨山原住民歌舞展演,424台中市和平區中正路91-2號,活動主題：原住民歌舞展演活動日期：111年9月9日 星期五活動地點：梨山遊客中心表演團體：山羊樂團/原靈舞團,Slim Paint,2022/9/9,02:35
泰雅傳統弓箭編手環-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：泰雅傳統弓箭邊手環-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年9月10日(星期六)10:00-12:00活動地點：梨山遊客中心活動講師：洪榮京 泰雅工藝師&nbsp;,無,2022/9/10,10:23
原民十字繡鑰匙圈-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：原民十字繡鑰匙圈-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年9月24日(星期六)10:00-12:00活動地點：梨山遊客中心活動講師：洪榮京 泰雅工藝師&nbsp;,無,2022/9/24,10:26
111年谷關原住民歌舞展演,424台中市和平區東關路一段102號,活動主題：原住民歌舞展演活動日期：111年9月3日 星期六活動地點：谷關遊客中心表演團體：ptasan樂團(歌曲創作演唱),Biofuck,2022/9/3,04:20
111年谷關原住民歌舞展演,424台中市和平區東關路一段102號,活動主題：原住民歌舞展演活動日期：111年9月9日 星期五活動地點：谷關遊客中心表演團體：泰雅原舞工坊(歌曲創作演唱),無,2022/9/9,03:37
達拉工坊DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：達拉工坊DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年9月18日(星期日)14:00-15:00活動地點：谷關遊客中心活動講師：蔣佩玲&nbsp;泰雅工藝師,無,2022/9/18,02:23
手作種子串-八卦山在地手工藝品體驗DIY活動,500彰化縣彰化市卦山路13之7號,活動名稱：手作種子串-八卦山在地手工藝品體驗DIY活動活動時間：111年8月27日(星期六)13:30-15:00活動地點：八卦山脈生態遊客中心活動講師：陳映如&nbsp;老師&nbsp;,無,2022/8/27,02:02
Q版臀鈴-獅頭山原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：Q版臀鈴-獅頭山原住民族及在地手工藝品體驗DIY活動活動時間：111年8月28日(星期日)13:30-15:00活動地點：南庄遊客中心活動講師：洪榮京 泰雅工藝師,無,2022/8/28,01:38
穗穗平安-獅頭山原住民族及在地手工藝品體驗DIY活動,新竹縣峨眉鄉七星村六寮60-8號,活動名稱：穗穗平安-獅頭山原住民族及在地手工藝品體驗DIY活動活動時間：111年9月4日(星期日)13:30-15:00活動地點：獅山遊客中心活動講師：芭奈姆諾 工藝師,無,2022/9/4,02:02
杯墊DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：杯墊DIY-南庄原住民族及在地手工藝品體驗DIY活動活動時間：111年9月25日(星期日)13:30-15:30活動地點：南庄遊客中心活動講師：林淑麗 工藝師,無,2022/9/25,01:32
陶瓷彩繪-裝飾盤DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：陶瓷彩繪-裝飾盤DIY-南庄原住民族及在地手工藝品體驗DIY活動活動時間：111年10月9日(星期六)13:30-15:30活動地點：南庄遊客中心活動講師：張燕鳳&nbsp;工藝師&nbsp;,金宇彬,2022/10/9,02:17
111年谷關原住民歌舞展演,424台中市和平區東關路一段102號,活動主題：原住民歌舞展演活動日期：111年10月15日 星期六活動地點：谷關遊客中心表演團體：哈斯哈斯樂團(歌曲創作演唱),無,2022/10/15,04:09
原民風飲料提袋DIY-谷關原住民族及在地手工藝品體驗DIY活動,424台中市和平區東關路一段102號,活動名稱：達拉工坊DIY-谷關原住民族及在地手工藝品體驗DIY活動活動時間：111年10月30日(星期日)14:00-15:00活動地點：谷關遊客中心活動講師：蔣佩玲&nbsp;工藝師,For Lee,2022/10/30,02:43
藤編飾品DIY-南庄原住民族及在地手工藝品體驗DIY活動,353苗栗縣南庄鄉大同路43號,活動名稱：藤編飾品DIY-南庄原住民族及在地手工藝品體驗DIY活動活動時間：111年11月12日(星期六)13:30-15:30活動地點：南庄遊客中心活動講師：根秀麗&nbsp;工藝師,無,2022/11/12,02:04
111年谷關原住民歌舞展演,424台中市和平區中正路91-2號,活動主題：原住民歌舞展演活動日期：111年11月06日 星期日活動地點：谷關遊客中心表演團體：ptasan樂團(歌曲創作演唱),無,2022/11/5,04:26
原民十字繡鑰匙圈DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：原民十字繡鑰匙圈DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年10月29日(星期六)10:00-12:00活動地點：梨山遊客中心活動講師：洪榮京&nbsp;工藝師,喵一個寶,2022/10/29,10:46
原民十字繡鑰匙圈DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：原民十字繡鑰匙圈DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年10月30日(星期日)10:00-12:00活動地點：梨山遊客中心活動講師：洪榮京&nbsp;工藝師,無,2022/10/30,11:03
泰雅傳統弓箭編織手環DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：泰雅傳統弓箭編織手環DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年11月5日(星期六)10:00-12:00活動地點：梨山遊客中心活動講師：尤麓部落工作坊,無,2022/11/5,10:21
環保再生皮泰雅菱形手環DIY-梨山原住民族及在地手工藝品體驗DIY活動,424台中市和平區中正路91-2號,活動名稱：環保再生皮泰雅菱形手環DIY-梨山原住民族及在地手工藝品體驗DIY活動活動時間：111年11月19日(星期六)10:00-12:00活動地點：梨山遊客中心活動講師：尤麓部落工作坊,無,2022/11/19,11:40
